Name,HOMFLY
13n_1034,(2-3*v^2+ 3*v^4-v^6)+ (-2*v^(-2)+ 4-4*v^2+ 3*v^4-v^6)*z^2+ (-v^(-2)+ 4-v^2+ v^4)*z^4+ z^6
13n_1035,(2*v^(-4)-2*v^(-2)-2+ 4*v^2-v^4)+ (2*v^(-4)-3*v^(-2)-7+ 6*v^2-v^4)*z^2+ (v^(-4)-2*v^(-2)-6+ 3*v^2)*z^4+ (-v^(-2)-2)*z^6
13n_1036,(2*v^(-2)-4+ 3*v^2+ v^4-v^6)+ (5*v^(-2)-9-v^2+ 6*v^4-v^6)*z^2+ (4*v^(-2)-9-7*v^2+ 5*v^4)*z^4+ (v^(-2)-5-5*v^2+ v^4)*z^6+ (-1-v^2)*z^8
13n_1037,(2*v^4+ 2*v^6-6*v^8+ 4*v^10-v^12)+ (4*v^4+ 3*v^6-9*v^8+ 6*v^10-v^12)*z^2+ (2*v^4-6*v^8+ 3*v^10)*z^4+ (-v^6-2*v^8)*z^6
13n_1038,(2*v^(-6)-6*v^(-4)+ 5*v^(-2)+ 1-v^2)+ (3*v^(-6)-10*v^(-4)+ 7*v^(-2)+ 3-2*v^2)*z^2+ (v^(-6)-6*v^(-4)+ 4*v^(-2)+ 3-v^2)*z^4+ (-v^(-4)+ v^(-2)+ 1)*z^6
13n_1039,(-2*v^(-4)+ 5*v^(-2)-3+ v^2)+ (-4*v^(-4)+ 13*v^(-2)-11+ 3*v^2)*z^2+ (-3*v^(-4)+ 12*v^(-2)-10+ 2*v^2)*z^4+ (-v^(-4)+ 5*v^(-2)-3)*z^6+ (v^(-2))*z^8
13n_1040,(-1+ 5*v^2-4*v^4+ v^6)+ (-5+ 14*v^2-10*v^4+ 2*v^6)*z^2+ (-3+ 13*v^2-9*v^4+ 2*v^6)*z^4+ (4*v^2-4*v^4+ v^6)*z^6-v^4*z^8
13n_1041,(-2+ 6*v^2-3*v^4)+ (-v^(-2)-4+ 16*v^2-10*v^4+ 2*v^6)*z^2+ (-v^(-2)-2+ 16*v^2-9*v^4+ v^6)*z^4+ (7*v^2-2*v^4)*z^6+ v^2*z^8
13n_1042,(-2*v^(-2)+ 6-4*v^2+ v^4)+ (v^(-2)+ 1-2*v^2+ v^4)*z^2+ (3*v^(-2)-7+ 2*v^2)*z^4+ (v^(-2)-5+ v^2)*z^6-z^8
13n_1043,(2*v^2-2*v^4+ 2*v^6-v^8)+ (6*v^2-12*v^4+ 10*v^6-2*v^8)*z^2+ (8*v^2-22*v^4+ 12*v^6-v^8)*z^4+ (5*v^2-18*v^4+ 6*v^6)*z^6+ (v^2-7*v^4+ v^6)*z^8-v^4*z^10
13n_1044,(3*v^2-4*v^4+ 3*v^6-v^8)+ (8*v^2-17*v^4+ 12*v^6-2*v^8)*z^2+ (7*v^2-22*v^4+ 11*v^6-v^8)*z^4+ (2*v^2-11*v^4+ 3*v^6)*z^6-2*v^4*z^8
13n_1045,(2*v^(-2)-4+ 4*v^2-v^4)+ (6*v^(-2)-17+ 13*v^2-3*v^4)*z^2+ (5*v^(-2)-19+ 14*v^2-3*v^4)*z^4+ (v^(-2)-8+ 6*v^2-v^4)*z^6+ (-1+ v^2)*z^8
13n_1046,(-1+ 4*v^2-2*v^4)+ (-5+ 14*v^2-9*v^4+ 2*v^6)*z^2+ (-8+ 22*v^2-12*v^4+ v^6)*z^4+ (-5+ 18*v^2-6*v^4)*z^6+ (-1+ 7*v^2-v^4)*z^8+ v^2*z^10
13n_1047,(5*v^6-5*v^8+ v^10)+ (-4*v^4+ 20*v^6-13*v^8+ 2*v^10)*z^2+ (-6*v^4+ 23*v^6-11*v^8+ v^10)*z^4+ (-2*v^4+ 11*v^6-3*v^8)*z^6+ 2*v^6*z^8
13n_1048,(-3*v^(-4)+ 6*v^(-2)-2)+ (-7*v^(-4)+ 19*v^(-2)-11+ 2*v^2)*z^2+ (-5*v^(-4)+ 20*v^(-2)-13+ 3*v^2)*z^4+ (-v^(-4)+ 8*v^(-2)-6+ v^2)*z^6+ (v^(-2)-1)*z^8
13n_1049,(-3*v^4+ 13*v^6-12*v^8+ 3*v^10)+ (-10*v^4+ 36*v^6-23*v^8+ 3*v^10)*z^2+ (-12*v^4+ 41*v^6-18*v^8+ v^10)*z^4+ (-6*v^4+ 25*v^6-7*v^8)*z^6+ (-v^4+ 8*v^6-v^8)*z^8+ v^6*z^10
13n_1050,(-6+ 16*v^2-11*v^4+ 2*v^6)+ (-13+ 36*v^2-21*v^4+ 3*v^6)*z^2+ (-9+ 32*v^2-14*v^4+ v^6)*z^4+ (-2+ 13*v^2-3*v^4)*z^6+ 2*v^2*z^8
13n_1051,(-5+ 15*v^2-12*v^4+ 3*v^6)+ (-10+ 32*v^2-25*v^4+ 6*v^6)*z^2+ (-6+ 26*v^2-20*v^4+ 4*v^6)*z^4+ (-1+ 9*v^2-7*v^4+ v^6)*z^6+ (v^2-v^4)*z^8
13n_1052,(2*v^4+ v^6-3*v^8+ v^10)+ (5*v^4+ v^6-7*v^8+ 5*v^10-v^12)*z^2+ (4*v^4-3*v^6-8*v^8+ 5*v^10)*z^4+ (v^4-4*v^6-5*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
13n_1053,(-v^(-2)+ 3-2*v^2+ 2*v^4-v^6)+ (3-5*v^2+ 5*v^4-v^6)*z^2+ (v^(-2)-5*v^2+ 3*v^4)*z^4+ (-1-2*v^2)*z^6
13n_1054,(2-3*v^2+ 3*v^4-v^6)+ (3-8*v^2+ 5*v^4+ v^6-v^8)*z^2+ (1-6*v^2+ 3*v^4+ 2*v^6-v^8)*z^4+ (-v^2+ v^4+ v^6)*z^6
13n_1055,(-7+ 18*v^2-12*v^4+ 2*v^6)+ (-16+ 43*v^2-24*v^4+ 3*v^6)*z^2+ (-14+ 45*v^2-19*v^4+ v^6)*z^4+ (-6+ 26*v^2-7*v^4)*z^6+ (-1+ 8*v^2-v^4)*z^8+ v^2*z^10
13n_1056,(-2*v^4+ 11*v^6-11*v^8+ 3*v^10)+ (-7*v^4+ 29*v^6-20*v^8+ 3*v^10)*z^2+ (-7*v^4+ 28*v^6-13*v^8+ v^10)*z^4+ (-2*v^4+ 12*v^6-3*v^8)*z^6+ 2*v^6*z^8
13n_1057,(-5*v^(-4)+ 12*v^(-2)-8+ 2*v^2)+ (-8*v^(-4)+ 26*v^(-2)-20+ 5*v^2)*z^2+ (-5*v^(-4)+ 22*v^(-2)-18+ 4*v^2)*z^4+ (-v^(-4)+ 8*v^(-2)-7+ v^2)*z^6+ (v^(-2)-1)*z^8
13n_1058,(-2*v^2+ 4*v^4+ 4*v^6-7*v^8+ 2*v^10)+ (-5*v^2+ 10*v^4+ 10*v^6-10*v^8+ v^10)*z^2+ (-4*v^2+ 10*v^4+ 10*v^6-5*v^8)*z^4+ (-v^2+ 5*v^4+ 5*v^6-v^8)*z^6+ (v^4+ v^6)*z^8
13n_1059,(2*v^(-6)-7*v^(-4)+ 6*v^(-2)+ 2-2*v^2)+ (3*v^(-6)-11*v^(-4)+ 9*v^(-2)+ 5-3*v^2)*z^2+ (v^(-6)-6*v^(-4)+ 5*v^(-2)+ 4-v^2)*z^4+ (-v^(-4)+ v^(-2)+ 1)*z^6
13n_1060,(5*v^8-v^10-7*v^12+ 5*v^14-v^16)+ (15*v^8+ 3*v^10-14*v^12+ 4*v^14)*z^2+ (16*v^8+ 9*v^10-8*v^12)*z^4+ (7*v^8+ 6*v^10-v^12)*z^6+ (v^8+ v^10)*z^8
13n_1061,(-4+ 9*v^2-2*v^4-3*v^6+ v^8)+ (-7+ 16*v^2+ v^4-6*v^6+ v^8)*z^2+ (-3+ 11*v^2+ 4*v^4-3*v^6)*z^4+ (3*v^2+ 2*v^4)*z^6
13n_1062,(-2*v^(-2)+ 2+ 6*v^2-7*v^4+ 2*v^6)+ (-3*v^(-2)+ 5+ 9*v^2-11*v^4+ 3*v^6)*z^2+ (-v^(-2)+ 4+ 5*v^2-6*v^4+ v^6)*z^4+ (1+ v^2-v^4)*z^6
13n_1063,(2*v^(-10)-7*v^(-8)+ 4*v^(-6)+ 4*v^(-4)-2*v^(-2))+ (v^(-10)-10*v^(-8)+ 10*v^(-6)+ 10*v^(-4)-5*v^(-2))*z^2+ (-5*v^(-8)+ 10*v^(-6)+ 10*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
13n_1064,(3*v^4+ v^6-7*v^8+ 5*v^10-v^12)+ (5*v^4+ v^6-11*v^8+ 7*v^10-v^12)*z^2+ (2*v^4-v^6-7*v^8+ 3*v^10)*z^4+ (-v^6-2*v^8)*z^6
13n_1065,(2*v^4+ v^6-3*v^8+ v^10)+ (5*v^4+ v^6-7*v^8+ 5*v^10-v^12)*z^2+ (4*v^4-3*v^6-8*v^8+ 5*v^10)*z^4+ (v^4-4*v^6-5*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
13n_1066,(4*v^4-6*v^6+ 5*v^8-2*v^10)+ (7*v^4-10*v^6+ 9*v^8-2*v^10)*z^2+ (3*v^4-7*v^6+ 4*v^8)*z^4-2*v^6*z^6
13n_1067,(v^(-2)+ 1-5*v^2+ 6*v^4-2*v^6)+ (v^(-2)+ 3-14*v^2+ 10*v^4-v^6)*z^2+ (3-14*v^2+ 5*v^4)*z^4+ (1-6*v^2+ v^4)*z^6-v^2*z^8
13n_1068,(-v^(-2)+ 3-2*v^2+ 2*v^4-v^6)+ (3-5*v^2+ 5*v^4-v^6)*z^2+ (v^(-2)-5*v^2+ 3*v^4)*z^4+ (-1-2*v^2)*z^6
13n_1069,(2-3*v^2+ 3*v^4-v^6)+ (3-8*v^2+ 5*v^4+ v^6-v^8)*z^2+ (1-6*v^2+ 3*v^4+ 2*v^6-v^8)*z^4+ (-v^2+ v^4+ v^6)*z^6
13n_1070,(4-6*v^2+ 3*v^4)+ (5-14*v^2+ 7*v^4-v^6)*z^2+ (3-12*v^2+ 6*v^4-v^6)*z^4+ (1-5*v^2+ 2*v^4)*z^6-v^2*z^8
13n_1071,(-v^(-6)+ 3*v^(-4)-5*v^(-2)+ 6-2*v^2)+ (-v^(-6)+ 5*v^(-4)-9*v^(-2)+ 10-3*v^2)*z^2+ (2*v^(-4)-5*v^(-2)+ 6-v^2)*z^4+ (-v^(-2)+ 1)*z^6
13n_1072,(4*v^(-10)-15*v^(-8)+ 16*v^(-6)-4*v^(-4))+ (4*v^(-10)-26*v^(-8)+ 38*v^(-6)-10*v^(-4))*z^2+ (v^(-10)-15*v^(-8)+ 33*v^(-6)-8*v^(-4))*z^4+ (-3*v^(-8)+ 13*v^(-6)-2*v^(-4))*z^6+ (2*v^(-6))*z^8
13n_1073,(-6+ 17*v^2-13*v^4+ 3*v^6)+ (-11+ 35*v^2-26*v^4+ 6*v^6)*z^2+ (-6+ 27*v^2-20*v^4+ 4*v^6)*z^4+ (-1+ 9*v^2-7*v^4+ v^6)*z^6+ (v^2-v^4)*z^8
13n_1074,(-7*v^(-4)+ 17*v^(-2)-12+ 3*v^2)+ (-10*v^(-4)+ 34*v^(-2)-27+ 7*v^2)*z^2+ (-5*v^(-4)+ 25*v^(-2)-22+ 5*v^2)*z^4+ (-v^(-4)+ 8*v^(-2)-8+ v^2)*z^6+ (v^(-2)-1)*z^8
13n_1075,(10*v^6-17*v^8+ 10*v^10-2*v^12)+ (21*v^6-35*v^8+ 19*v^10-3*v^12)*z^2+ (14*v^6-29*v^8+ 13*v^10-v^12)*z^4+ (3*v^6-12*v^8+ 3*v^10)*z^6-2*v^8*z^8
13n_1076,(3*v^(-6)-13*v^(-4)+ 17*v^(-2)-6)+ (6*v^(-6)-26*v^(-4)+ 35*v^(-2)-11)*z^2+ (4*v^(-6)-20*v^(-4)+ 27*v^(-2)-6)*z^4+ (v^(-6)-7*v^(-4)+ 9*v^(-2)-1)*z^6+ (-v^(-4)+ v^(-2))*z^8
13n_1077,(-4*v^4+ 16*v^6-15*v^8+ 4*v^10)+ (-10*v^4+ 38*v^6-26*v^8+ 4*v^10)*z^2+ (-8*v^4+ 33*v^6-15*v^8+ v^10)*z^4+ (-2*v^4+ 13*v^6-3*v^8)*z^6+ 2*v^6*z^8
13n_1078,(-v^(-2)-5+ 18*v^2-14*v^4+ 3*v^6)+ (-2*v^(-2)-10+ 40*v^2-26*v^4+ 4*v^6)*z^2+ (-v^(-2)-6+ 35*v^2-16*v^4+ v^6)*z^4+ (-1+ 14*v^2-3*v^4)*z^6+ 2*v^2*z^8
13n_1079,(2*v^4+ 3*v^6-8*v^8+ 5*v^10-v^12)+ (5*v^4+ 3*v^6-13*v^8+ 8*v^10-v^12)*z^2+ (4*v^4-3*v^6-10*v^8+ 5*v^10)*z^4+ (v^4-4*v^6-5*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
13n_1080,(2*v^(-10)-8*v^(-8)+ 7*v^(-6)+ v^(-4)-v^(-2))+ (v^(-10)-11*v^(-8)+ 15*v^(-6)+ 4*v^(-4)-3*v^(-2))*z^2+ (-5*v^(-8)+ 12*v^(-6)+ 6*v^(-4)-3*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 4*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
13n_1081,(4*v^8+ 2*v^10-10*v^12+ 6*v^14-v^16)+ (13*v^8+ 9*v^10-19*v^12+ 5*v^14)*z^2+ (15*v^8+ 13*v^10-10*v^12)*z^4+ (7*v^8+ 7*v^10-v^12)*z^6+ (v^8+ v^10)*z^8
13n_1082,(2*v^(-10)-7*v^(-8)+ 5*v^(-6)+ 2*v^(-4)-v^(-2))+ (v^(-10)-9*v^(-8)+ 11*v^(-6)+ 4*v^(-4)-2*v^(-2))*z^2+ (-3*v^(-8)+ 8*v^(-6)+ 3*v^(-4)-v^(-2))*z^4+ (2*v^(-6)+ v^(-4))*z^6
13n_1083,(-4*v^(-4)+ 8*v^(-2)-2-2*v^2+ v^4)+ (-4*v^(-4)+ 13*v^(-2)-4-4*v^2+ 2*v^4)*z^2+ (-v^(-4)+ 7*v^(-2)-3-3*v^2+ v^4)*z^4+ (v^(-2)-1-v^2)*z^6
13n_1084,(-v^2+ 2*v^4+ 5*v^6-7*v^8+ 2*v^10)+ (-2*v^2+ 4*v^4+ 11*v^6-9*v^8+ v^10)*z^2+ (-v^2+ 3*v^4+ 8*v^6-3*v^8)*z^4+ (v^4+ 2*v^6)*z^6
13n_1085,(-5+ 14*v^2-10*v^4+ 2*v^6)+ (-13+ 35*v^2-21*v^4+ 3*v^6)*z^2+ (-13+ 40*v^2-18*v^4+ v^6)*z^4+ (-6+ 25*v^2-7*v^4)*z^6+ (-1+ 8*v^2-v^4)*z^8+ v^2*z^10
13n_1086,(-4*v^4+ 15*v^6-13*v^8+ 3*v^10)+ (-10*v^4+ 37*v^6-23*v^8+ 3*v^10)*z^2+ (-8*v^4+ 33*v^6-14*v^8+ v^10)*z^4+ (-2*v^4+ 13*v^6-3*v^8)*z^6+ 2*v^6*z^8
13n_1087,(-7*v^(-4)+ 16*v^(-2)-10+ 2*v^2)+ (-11*v^(-4)+ 34*v^(-2)-23+ 5*v^2)*z^2+ (-6*v^(-4)+ 27*v^(-2)-19+ 4*v^2)*z^4+ (-v^(-4)+ 9*v^(-2)-7+ v^2)*z^6+ (v^(-2)-1)*z^8
13n_1088,(-1+ 2*v^2+ 3*v^4-4*v^6+ v^8)+ (-4+ 6*v^2+ 7*v^4-7*v^6+ v^8)*z^2+ (-4+ 8*v^2+ 8*v^4-5*v^6)*z^4+ (-1+ 5*v^2+ 5*v^4-v^6)*z^6+ (v^2+ v^4)*z^8
13n_1089,(-2*v^2+ 5*v^4+ v^6-4*v^8+ v^10)+ (-4*v^2+ 10*v^4+ 6*v^6-7*v^8+ v^10)*z^2+ (-2*v^2+ 7*v^4+ 6*v^6-3*v^8)*z^4+ (2*v^4+ 2*v^6)*z^6
13n_1090,(-3*v^(-4)+ 4*v^(-2)+ 3-4*v^2+ v^4)+ (-4*v^(-4)+ 9*v^(-2)+ 4-7*v^2+ 2*v^4)*z^2+ (-v^(-4)+ 6*v^(-2)+ 2-4*v^2+ v^4)*z^4+ (v^(-2)-v^2)*z^6
13n_1091,(2-3*v^4+ 2*v^6)+ (3-6*v^2-v^4+ v^6)*z^2+ (1-7*v^2+ 4*v^4-2*v^6)*z^4+ (-2*v^2+ 4*v^4-v^6)*z^6+ v^4*z^8
13n_1092,(v^(-6)-3*v^(-4)+ 2*v^(-2)+ 2-v^2)+ (v^(-6)-2*v^(-4)-2*v^(-2)+ 6-2*v^2)*z^2+ (v^(-4)-6*v^(-2)+ 6-v^2)*z^4+ (v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
13n_1093,(3*v^4-v^6-3*v^8+ 3*v^10-v^12)+ (7*v^4-6*v^6-v^8+ 4*v^10-v^12)*z^2+ (5*v^4-10*v^6+ v^8+ 2*v^10)*z^4+ (v^4-6*v^6)*z^6-v^6*z^8
13n_1094,(-3+ 9*v^2-6*v^4+ v^6)+ (-11+ 29*v^2-18*v^4+ 3*v^6)*z^2+ (-13+ 38*v^2-18*v^4+ v^6)*z^4+ (-6+ 25*v^2-7*v^4)*z^6+ (-1+ 8*v^2-v^4)*z^8+ v^2*z^10
13n_1095,(-2*v^4+ 10*v^6-9*v^8+ 2*v^10)+ (-7*v^4+ 29*v^6-19*v^8+ 3*v^10)*z^2+ (-7*v^4+ 28*v^6-13*v^8+ v^10)*z^4+ (-2*v^4+ 12*v^6-3*v^8)*z^6+ 2*v^6*z^8
13n_1096,(-5*v^(-4)+ 11*v^(-2)-6+ v^2)+ (-9*v^(-4)+ 27*v^(-2)-18+ 4*v^2)*z^2+ (-5*v^(-4)+ 23*v^(-2)-17+ 4*v^2)*z^4+ (-v^(-4)+ 8*v^(-2)-7+ v^2)*z^6+ (v^(-2)-1)*z^8
13n_1097,(-1+ 4*v^2-2*v^4)+ (-4+ 8*v^2+ v^4-4*v^6+ v^8)*z^2+ (-4+ 8*v^2+ 6*v^4-5*v^6)*z^4+ (-1+ 5*v^2+ 5*v^4-v^6)*z^6+ (v^2+ v^4)*z^8
13n_1098,(5*v^6-5*v^8+ v^10)+ (-v^2+ 2*v^4+ 10*v^6-7*v^8+ v^10)*z^2+ (-v^2+ 2*v^4+ 7*v^6-3*v^8)*z^4+ (v^4+ 2*v^6)*z^6
13n_1099,(-3*v^(-4)+ 6*v^(-2)-2)+ (-4*v^(-4)+ 11*v^(-2)-3-2*v^2+ v^4)*z^2+ (-v^(-4)+ 7*v^(-2)-2-2*v^2+ v^4)*z^4+ (v^(-2)-1-v^2)*z^6
13n_1100,(-2*v^2+ 6*v^4-v^6-3*v^8+ v^10)+ (-5*v^2+ 12*v^4+ 4*v^6-7*v^8+ v^10)*z^2+ (-4*v^2+ 10*v^4+ 8*v^6-5*v^8)*z^4+ (-v^2+ 5*v^4+ 5*v^6-v^8)*z^6+ (v^4+ v^6)*z^8
13n_1101,(-2+ 4*v^2+ 2*v^4-4*v^6+ v^8)+ (-4+ 8*v^2+ 5*v^4-6*v^6+ v^8)*z^2+ (-2+ 6*v^2+ 5*v^4-3*v^6)*z^4+ (2*v^2+ 2*v^4)*z^6
13n_1102,(-2*v^(-2)+ 4+ v^2-3*v^4+ v^6)+ (-3*v^(-2)+ 7+ 2*v^2-6*v^4+ 2*v^6)*z^2+ (-v^(-2)+ 5+ v^2-4*v^4+ v^6)*z^4+ (1-v^4)*z^6
13n_1103,(-9+ 23*v^2-16*v^4+ 3*v^6)+ (-22+ 58*v^2-33*v^4+ 4*v^6)*z^2+ (-19+ 61*v^2-25*v^4+ v^6)*z^4+ (-7+ 33*v^2-8*v^4)*z^6+ (-1+ 9*v^2-v^4)*z^8+ v^2*z^10
13n_1104,(14*v^10-23*v^12+ 12*v^14-2*v^16)+ (47*v^10-53*v^12+ 16*v^14-v^16)*z^2+ (60*v^10-41*v^12+ 5*v^14)*z^4+ (36*v^10-12*v^12)*z^6+ (10*v^10-v^12)*z^8+ v^10*z^10
13n_1105,(5*v^(-10)-19*v^(-8)+ 21*v^(-6)-6*v^(-4))+ (6*v^(-10)-38*v^(-8)+ 56*v^(-6)-17*v^(-4))*z^2+ (2*v^(-10)-28*v^(-8)+ 59*v^(-6)-17*v^(-4))*z^4+ (-9*v^(-8)+ 32*v^(-6)-7*v^(-4))*z^6+ (-v^(-8)+ 9*v^(-6)-v^(-4))*z^8+ (v^(-6))*z^10
13n_1106,(-4+ 8*v^2-4*v^6+ v^8)+ (-8+ 15*v^2+ 7*v^4-9*v^6+ v^8)*z^2+ (-5+ 13*v^2+ 11*v^4-6*v^6)*z^4+ (-1+ 6*v^2+ 6*v^4-v^6)*z^6+ (v^2+ v^4)*z^8
13n_1107,(-v^(-10)+ v^(-8)+ v^(-6)-2*v^(-2)+ 2)+ (2*v^(-8)+ 2*v^(-6)-2*v^(-4)-4*v^(-2)+ 3)*z^2+ (-4*v^(-4)-4*v^(-2)+ 1)*z^4+ (-v^(-4)-v^(-2))*z^6
13n_1108,(v^(-2)-2*v^4+ 3*v^6-v^8)+ (v^(-2)-2-v^2-2*v^4+ 2*v^6)*z^2+ (-2-v^6)*z^4+ (v^2+ v^4)*z^6
13n_1109,(-v^(-6)+ v^(-4)+ 3*v^(-2)-4+ 2*v^2)+ (-v^(-6)+ 3*v^(-4)+ 2*v^(-2)-6+ 2*v^2)*z^2+ (2*v^(-4)-v^(-2)-3+ v^2)*z^4+ (-v^(-2)-1)*z^6
13n_1110,(5*v^4-7*v^6+ 3*v^8+ v^10-v^12)+ (10*v^4-15*v^6+ 6*v^8+ 3*v^10-v^12)*z^2+ (6*v^4-15*v^6+ 3*v^8+ 2*v^10)*z^4+ (v^4-7*v^6)*z^6-v^6*z^8
13n_1111,(-3*v^(-6)+ 7*v^(-4)-4*v^(-2)+ v^2)+ (-3*v^(-6)+ 13*v^(-4)-11*v^(-2)+ 1+ v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-11*v^(-2)+ 2)*z^4+ (2*v^(-4)-5*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
13n_1112,(3-4*v^2+ 2*v^4-v^6+ 2*v^8-v^10)+ (4-10*v^2+ 6*v^4-4*v^6+ 3*v^8)*z^2+ (1-9*v^2+ 7*v^4-5*v^6)*z^4+ (-2*v^2+ 5*v^4-v^6)*z^6+ v^4*z^8
13n_1113,(2*v^2-v^4-v^8+ 2*v^10-v^12)+ (3*v^2-2*v^4-v^6+ 2*v^10)*z^2+ (v^2-3*v^4-3*v^6)*z^4+ (-v^4-v^6)*z^6
13n_1114,(v^2+ v^6-v^8)+ (v^(-2)-2+ 2*v^2+ 3*v^6-v^8)*z^2+ (-2+ 2*v^2-v^4+ v^6)*z^4+ v^2*z^6
13n_1115,(4*v^4-4*v^6-v^8+ 4*v^10-2*v^12)+ (10*v^4-12*v^6+ v^8+ 6*v^10-v^12)*z^2+ (6*v^4-15*v^6+ v^8+ 2*v^10)*z^4+ (v^4-7*v^6)*z^6-v^6*z^8
13n_1116,(-2*v^(-6)+ 4*v^(-4)-3+ 2*v^2)+ (-3*v^(-6)+ 10*v^(-4)-6*v^(-2)-2+ v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-9*v^(-2)+ 2)*z^4+ (2*v^(-4)-5*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
13n_1117,(3-3*v^2-v^4+ 3*v^6-v^8)+ (4-10*v^2+ 3*v^4+ v^6)*z^2+ (1-9*v^2+ 7*v^4-3*v^6)*z^4+ (-2*v^2+ 5*v^4-v^6)*z^6+ v^4*z^8
13n_1118,(v^2+ 2*v^4-4*v^6+ 2*v^8+ v^10-v^12)+ (3*v^2+ v^4-6*v^6+ 3*v^8+ 2*v^10)*z^2+ (v^2-3*v^4-5*v^6)*z^4+ (-v^4-v^6)*z^6
13n_1119,(-v^(-6)+ 2*v^(-4)-v^2+ v^4)+ (-v^(-6)+ 3*v^(-4)-v^(-2)-1-v^2)*z^2+ (2*v^(-4)-v^(-2)-1+ v^2)*z^4+ (-v^(-2)-1)*z^6
13n_1120,(v^(-2)+ 1-3*v^2+ 2*v^4)+ (v^(-2)-2-4*v^2+ 3*v^4-v^6)*z^2+ (-2+ 2*v^4-v^6)*z^4+ (v^2+ v^4)*z^6
13n_1121,(-2*v^(-10)+ 2*v^(-8)+ 4*v^(-6)-7*v^(-4)+ 4*v^(-2))+ (-v^(-10)+ 5*v^(-8)+ 8*v^(-6)-19*v^(-4)+ 10*v^(-2))*z^2+ (2*v^(-8)+ 3*v^(-6)-20*v^(-4)+ 6*v^(-2))*z^4+ (-8*v^(-4)+ v^(-2))*z^6+ (-v^(-4))*z^8
13n_1122,(-v^(-10)+ 4*v^(-6)-4*v^(-4)+ v^(-2)+ 1)+ (2*v^(-8)+ 5*v^(-6)-7*v^(-4)-v^(-2)+ 3)*z^2+ (-6*v^(-4)-4*v^(-2)+ 1)*z^4+ (-v^(-4)-v^(-2))*z^6
13n_1123,(-v^(-10)+ 3*v^(-8)-5*v^(-6)+ 5*v^(-4)-2*v^(-2)+ 1)+ (3*v^(-8)-7*v^(-6)+ 10*v^(-4)-6*v^(-2)+ 2)*z^2+ (-3*v^(-6)+ 5*v^(-4)-5*v^(-2)+ 1)*z^4+ (v^(-4)-v^(-2))*z^6
13n_1124,(-v^(-10)+ 3*v^(-8)-5*v^(-6)+ 5*v^(-4)-2*v^(-2)+ 1)+ (3*v^(-8)-7*v^(-6)+ 10*v^(-4)-6*v^(-2)+ 2)*z^2+ (-3*v^(-6)+ 5*v^(-4)-5*v^(-2)+ 1)*z^4+ (v^(-4)-v^(-2))*z^6
13n_1125,(5*v^4-7*v^6+ 3*v^8+ v^10-v^12)+ (10*v^4-15*v^6+ 6*v^8+ 3*v^10-v^12)*z^2+ (6*v^4-15*v^6+ 3*v^8+ 2*v^10)*z^4+ (v^4-7*v^6)*z^6-v^6*z^8
13n_1126,(-3*v^(-6)+ 7*v^(-4)-4*v^(-2)+ v^2)+ (-3*v^(-6)+ 13*v^(-4)-11*v^(-2)+ 1+ v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-11*v^(-2)+ 2)*z^4+ (2*v^(-4)-5*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
13n_1127,(3-4*v^2+ 2*v^4-v^6+ 2*v^8-v^10)+ (4-10*v^2+ 6*v^4-4*v^6+ 3*v^8)*z^2+ (1-9*v^2+ 7*v^4-5*v^6)*z^4+ (-2*v^2+ 5*v^4-v^6)*z^6+ v^4*z^8
13n_1128,(v^(-8)-2*v^(-6)+ 2*v^(-4)-2*v^(-2)+ 2)+ (-2*v^(-6)+ 3*v^(-4)-5*v^(-2)+ 3-v^2)*z^2+ (v^(-4)-2*v^(-2)+ 3-v^2)*z^4+ z^6
13n_1129,(v^(-4)-v^(-2)+ 1-v^2+ v^4)+ (-v^(-6)+ v^(-4)-v^(-2)-2*v^2)*z^2+ (2*v^(-4)+ v^2)*z^4+ (-v^(-2)-1)*z^6
13n_1130,(v^(-4)-v^(-2)+ 1-v^2+ v^4)+ (-v^(-6)+ v^(-4)-v^(-2)-2*v^2)*z^2+ (2*v^(-4)+ v^2)*z^4+ (-v^(-2)-1)*z^6
13n_1131,(3*v^(-2)-5+ 3*v^2)+ (7*v^(-2)-17+ 7*v^2)*z^2+ (5*v^(-2)-17+ 5*v^2)*z^4+ (v^(-2)-7+ v^2)*z^6-z^8
13n_1132,(v^(-4)-1+ v^4)+ (2*v^(-4)-3*v^(-2)-4+ v^2)*z^2+ (v^(-4)-3*v^(-2)-3+ v^2)*z^4+ (-v^(-2)-1)*z^6
